,y1,y2,p1,p2
2538,1,0,0.9330354126130037,0.06696458738699629
2539,1,0,0.942090932411491,0.057909067588509
2540,1,0,0.8436189370953834,0.15638106290461662
2541,1,0,0.9405405014798125,0.059459498520187504
2542,1,0,0.9723264467215234,0.027673553278476648
2543,1,0,0.7748741661314469,0.22512583386855312
2544,0,1,0.017741415022431414,0.9822585849775686
2545,0,1,0.49406980225645675,0.5059301977435433
2546,0,1,0.0159297845398517,0.9840702154601483
2547,0,1,0.30479450351879694,0.6952054964812031
2548,0,1,0.30387028290255463,0.6961297170974454
2549,0,1,0.01420433974003856,0.9857956602599615
2550,0,1,0.19595114562975577,0.8040488543702442
2551,0,1,0.0220959113425099,0.9779040886574901
2552,1,0,0.9601647276044746,0.03983527239552542
2553,1,0,0.9898178047535467,0.010182195246453252
2554,0,1,0.0151150298837849,0.9848849701162151
2555,1,0,0.9905397583035404,0.009460241696459648
2556,0,1,0.5807288225990828,0.41927117740091724
2557,0,1,0.12961769676089543,0.8703823032391046
2558,0,1,0.015806842700944443,0.9841931572990555
2559,0,1,0.5265357146978521,0.4734642853021479
2560,1,0,0.9545729118319761,0.04542708816802388
2561,1,0,0.8976024771085452,0.10239752289145476
2562,0,1,0.012155544057444791,0.9878444559425552
2563,0,1,0.015202417686762913,0.9847975823132371
2564,0,1,0.29499069794562727,0.7050093020543727
2565,0,1,0.12487045799389893,0.875129542006101
2566,0,1,0.07068878374924165,0.9293112162507584
2567,0,1,0.110076981417949,0.889923018582051
2568,1,0,0.9583067001809529,0.041693299819047125
2569,1,0,0.9877787263479205,0.012221273652079478
2570,1,0,0.2996483270955348,0.7003516729044652
2571,1,0,0.9846490817334184,0.015350918266581637
2572,0,1,0.1564288483915105,0.8435711516084895
2573,0,1,0.46614434935205,0.5338556506479499
2574,0,1,0.06662606619062378,0.9333739338093763
2575,1,0,0.818283403122947,0.181716596877053
2576,1,0,0.9925333275878047,0.007466672412195341
2577,1,0,0.7567477420005219,0.24325225799947814
2578,0,1,0.2105091441896752,0.7894908558103249
2579,1,0,0.8289458215853012,0.17105417841469883
2580,0,1,0.024824334675469028,0.9751756653245309
2581,1,0,0.981775410147593,0.018224589852407047
2582,0,1,0.5326632933921948,0.46733670660780524
2583,1,0,0.39975103269308004,0.60024896730692
2584,1,0,0.7228510074272485,0.2771489925727515
2585,1,0,0.7937760456678935,0.2062239543321065
2586,0,1,0.01503475348290646,0.9849652465170935
2587,1,0,0.8728251360198486,0.12717486398015143
2588,1,0,0.0772235034420904,0.9227764965579096
2589,1,0,0.9037432605328752,0.09625673946712476
2590,1,0,0.9652882308606486,0.03471176913935137
2591,1,0,0.958496377697838,0.04150362230216198
2592,1,0,0.6513570615659066,0.34864293843409344
2593,1,0,0.5748577800671102,0.4251422199328898
2594,0,1,0.030141699903177856,0.9698583000968222
2595,1,0,0.9454973367576345,0.05450266324236552
2596,0,1,0.10102327617051642,0.8989767238294836
2597,1,0,0.5167323067840134,0.4832676932159866
2598,0,1,0.1133209449945526,0.8866790550054474
2599,0,1,0.027606310363403327,0.9723936896365967
2600,1,0,0.8014810821212671,0.19851891787873288
2601,0,1,0.012658592481334538,0.9873414075186655
2602,1,0,0.9299845695429156,0.07001543045708436
2603,0,1,0.15133969513170076,0.8486603048682992
2604,0,1,0.007401430203883968,0.992598569796116
2605,1,0,0.5526272026536221,0.4473727973463779
2606,0,1,0.011756987176532275,0.9882430128234677
2607,1,0,0.10542919913248852,0.8945708008675115
2608,1,0,0.8975013387564343,0.10249866124356566
2609,0,1,0.013746844242403635,0.9862531557575963
2610,1,0,0.9704989631358018,0.02950103686419825
2611,0,1,0.0076771450482703615,0.9923228549517297
2612,0,1,0.08078258158999002,0.9192174184100099
2613,1,0,0.9247731717350757,0.07522682826492433
2614,1,0,0.1496564000701405,0.8503435999298595
2615,0,1,0.020211675521869803,0.9797883244781302
2616,0,1,0.21455896168845728,0.7854410383115427
2617,0,1,0.10010421794515456,0.8998957820548454
2618,1,0,0.9714496160638199,0.028550383936180146
2619,0,1,0.14597553220704693,0.854024467792953
2620,1,0,0.952089516506169,0.04791048349383098
2621,1,0,0.982341494698667,0.01765850530133295
2622,1,0,0.3631251091886749,0.6368748908113251
2623,1,0,0.9852176901792551,0.01478230982074491
2624,0,1,0.24474853573178304,0.755251464268217
2625,1,0,0.9913437879487276,0.008656212051272427
2626,0,1,0.01786114957291566,0.9821388504270844
2627,0,1,0.8776318057931433,0.12236819420685674
2628,0,1,0.5095339454253864,0.49046605457461356
2629,1,0,0.26434388088506944,0.7356561191149306
2630,1,0,0.8064519924834628,0.19354800751653722
2631,1,0,0.8945959323608157,0.1054040676391843
2632,0,1,0.007718649266632996,0.992281350733367
2633,0,1,0.038035079268356226,0.9619649207316437
2634,1,0,0.9029517206321579,0.0970482793678421
2635,1,0,0.8536917066642506,0.14630829333574935
2636,1,0,0.9915111364950537,0.008488863504946265
2637,1,0,0.9376362499399518,0.06236375006004824
2638,1,0,0.9901240436214971,0.009875956378502915
2639,1,0,0.8933480009915773,0.1066519990084227
2640,0,1,0.12791979704419956,0.8720802029558005
2641,0,1,0.020910926984524826,0.9790890730154752
2642,1,0,0.9487407083709766,0.05125929162902343
2643,0,1,0.8236815446389021,0.17631845536109791
2644,0,1,0.011913007458947602,0.9880869925410524
2645,0,1,0.21424996249391606,0.785750037506084
2646,1,0,0.9906963211634938,0.00930367883650618
2647,1,0,0.5259794471961498,0.47402055280385025
2648,1,0,0.36061205555984294,0.6393879444401571
2649,1,0,0.4199438375594558,0.5800561624405443
2650,0,1,0.05672339865484429,0.9432766013451557
2651,0,1,0.2291833336884531,0.7708166663115469
2652,0,1,0.2311431758835047,0.7688568241164953
2653,0,1,0.01241386410563788,0.9875861358943622
2654,1,0,0.9413471756655648,0.058652824334435194
2655,0,1,0.3241081808186628,0.6758918191813372
2656,1,0,0.965169115896248,0.03483088410375201
2657,1,0,0.9734929542234053,0.026507045776594684
2658,0,1,0.058411285576048376,0.9415887144239516
2659,1,0,0.8420465358106132,0.15795346418938683
2660,0,1,0.4558200301046148,0.5441799698953852
2661,1,0,0.9801901516409257,0.01980984835907429
2662,0,1,0.06050632348019153,0.9394936765198084
2663,1,0,0.8673964171088175,0.13260358289118246
2664,1,0,0.7645018203076536,0.23549817969234643
2665,0,1,0.12488246104464498,0.875117538955355
2666,0,1,0.028360405080950127,0.9716395949190498
2667,1,0,0.8342977161074511,0.16570228389254893
2668,1,0,0.9231527182822712,0.07684728171772881
2669,0,1,0.14884021019318128,0.8511597898068187
2670,1,0,0.8246718285265872,0.17532817147341284
2671,0,1,0.2791481639471134,0.7208518360528866
2672,1,0,0.9030925668287919,0.09690743317120809
2673,0,1,0.0517670059381418,0.9482329940618582
2674,1,0,0.9820517259926365,0.01794827400736354
2675,0,1,0.1165098797200687,0.8834901202799313
2676,0,1,0.2275600480804175,0.7724399519195825
2677,0,1,0.013137234264675135,0.9868627657353248
2678,0,1,0.022207272725657153,0.9777927272743429
2679,1,0,0.5642967878311865,0.43570321216881347
2680,0,1,0.09760943796729735,0.9023905620327026
2681,1,0,0.9693740319584911,0.030625968041508855
2682,0,1,0.008551450702647755,0.9914485492973523
2683,0,1,0.24804626592972928,0.7519537340702707
2684,0,1,0.17849982461377478,0.8215001753862252
2685,0,1,0.008953440082217325,0.9910465599177827
2686,0,1,0.02517722154479579,0.9748227784552042
2687,0,1,0.3178709780141919,0.682129021985808
2688,0,1,0.5071609714435223,0.49283902855647765
2689,0,1,0.2979450659673076,0.7020549340326925
2690,1,0,0.6009384339615065,0.3990615660384935
2691,1,0,0.7410276709677708,0.2589723290322292
2692,0,1,0.008156406064855567,0.9918435939351444
2693,1,0,0.4355976455825553,0.5644023544174447
2694,1,0,0.9912939455574186,0.008706054442581435
2695,0,1,0.5720751581959557,0.42792484180404433
2696,1,0,0.867084480177947,0.13291551982205296
2697,0,1,0.14413510759413256,0.8558648924058674
2698,1,0,0.9447949654548291,0.055205034545170895
2699,1,0,0.9442342720557012,0.05576572794429879
2700,1,0,0.5776077149035649,0.4223922850964351
2701,1,0,0.9923101790015383,0.007689820998461716
2702,0,1,0.025468911910551492,0.9745310880894485
2703,0,1,0.008744708373948955,0.9912552916260511
2704,1,0,0.9427612588986088,0.057238741101391155
2705,1,0,0.9597497119600017,0.040250288039998305
2706,0,1,0.024175861469998772,0.9758241385300013
2707,0,1,0.09585339168163992,0.90414660831836
2708,0,1,0.008797281092857805,0.9912027189071422
2709,0,1,0.12272075166575176,0.8772792483342482
2710,1,0,0.9443502079398863,0.05564979206011367
2711,1,0,0.5694494497124879,0.4305505502875121
2712,0,1,0.19481148726407807,0.805188512735922
2713,0,1,0.23458376536542755,0.7654162346345724
2714,0,1,0.0074915207403448685,0.9925084792596551
2715,0,1,0.12988287747150118,0.8701171225284988
2716,1,0,0.8270106321850801,0.17298936781491991
2717,1,0,0.9921700969883739,0.007829903011626116
2718,1,0,0.9726313855892755,0.027368614410724468
2719,0,1,0.009340136774303653,0.9906598632256963
2720,1,0,0.983465054365264,0.01653494563473601
2721,1,0,0.9494050680936447,0.050594931906355334
2722,1,0,0.9480320553414397,0.05196794465856025
2723,1,0,0.4206654122527377,0.5793345877472623
2724,0,1,0.2849686791813931,0.7150313208186069
2725,1,0,0.13344424388168583,0.8665557561183141
2726,0,1,0.014160301122124509,0.9858396988778755
2727,0,1,0.06801132898280655,0.9319886710171934
2728,0,1,0.08061919371507964,0.9193808062849204
2729,0,1,0.48519700156846596,0.5148029984315341
2730,1,0,0.929198622779924,0.07080137722007596
2731,0,1,0.45961275224740517,0.5403872477525948
2732,0,1,0.013105185056720831,0.9868948149432791
2733,1,0,0.9907871274568115,0.009212872543188477
2734,1,0,0.9893051783568404,0.010694821643159602
2735,1,0,0.9503529954075419,0.04964700459245808
2736,1,0,0.9933948529197635,0.0066051470802365175
2737,1,0,0.6329337316826681,0.3670662683173319
2738,1,0,0.991230640767853,0.008769359232146945
2739,0,1,0.015612471584158058,0.984387528415842
2740,0,1,0.22388077078919608,0.7761192292108039
2741,0,1,0.06622439118033954,0.9337756088196605
2742,0,1,0.05013173058149533,0.9498682694185047
2743,0,1,0.02954155948033619,0.9704584405196638
2744,0,1,0.7898690751019264,0.2101309248980736
2745,1,0,0.9484960224642028,0.05150397753579716
2746,1,0,0.7074401961601364,0.2925598038398636
2747,0,1,0.03135960286649841,0.9686403971335016
2748,1,0,0.9612549885357468,0.03874501146425324
2749,1,0,0.8114633907991721,0.18853660920082793
2750,0,1,0.26535030163331846,0.7346496983666815
2751,1,0,0.8631027327950337,0.1368972672049663
2752,0,1,0.0910442958039928,0.9089557041960072
2753,0,1,0.19029755302486548,0.8097024469751345
2754,1,0,0.9862769247523422,0.013723075247657812
2755,0,1,0.1197336390726988,0.8802663609273012
2756,0,1,0.4501369646039337,0.5498630353960663
2757,1,0,0.9820387017698944,0.017961298230105616
2758,1,0,0.8981845320770856,0.1018154679229144
2759,0,1,0.013681055114297496,0.9863189448857025
2760,0,1,0.03146314858842727,0.9685368514115728
2761,0,1,0.007989669769818375,0.9920103302301816
2762,1,0,0.8036425569871329,0.19635744301286706
2763,1,0,0.39573555052616344,0.6042644494738365
2764,0,1,0.027726419610410277,0.9722735803895898
2765,1,0,0.9908002916596619,0.00919970834033812
2766,0,1,0.5978698364819924,0.40213016351800757
2767,1,0,0.07719615385989412,0.9228038461401059
2768,1,0,0.5264841178615092,0.47351588213849083
2769,1,0,0.8694612134472145,0.1305387865527855
2770,0,1,0.015710236535262153,0.9842897634647378
2771,0,1,0.10405477365637274,0.8959452263436273
2772,1,0,0.9596762324401263,0.04032376755987366
2773,0,1,0.4247384361342466,0.5752615638657534
2774,1,0,0.6377868810499245,0.36221311895007546
2775,0,1,0.3608123680445052,0.6391876319554948
2776,0,1,0.011418902617000525,0.9885810973829995
2777,0,1,0.03759724677510787,0.9624027532248921
2778,1,0,0.3906493297307873,0.6093506702692126
2779,0,1,0.05688560057806782,0.9431143994219322
2780,0,1,0.012125922594576195,0.9878740774054238
2781,1,0,0.9717085600496209,0.028291439950379083
2782,1,0,0.992695441394117,0.0073045586058829715
2783,1,0,0.953973946290625,0.04602605370937496
2784,1,0,0.9743655456481984,0.02563445435180156
2785,0,1,0.07725589735259918,0.9227441026474008
2786,1,0,0.9910425311231411,0.008957468876858887
2787,1,0,0.050654585240233974,0.949345414759766
2788,1,0,0.9901880913849518,0.009811908615048215
2789,1,0,0.9936200392858583,0.006379960714141708
2790,1,0,0.9017859634648772,0.09821403653512284
2791,1,0,0.9926919021472227,0.007308097852777307
2792,0,1,0.6889891652723733,0.3110108347276267
2793,1,0,0.09074417815428884,0.9092558218457112
2794,0,1,0.3705072920519919,0.6294927079480082
2795,0,1,0.7380019399261549,0.2619980600738451
2796,0,1,0.015229348569508453,0.9847706514304916
2797,1,0,0.7897522424851129,0.2102477575148871
2798,1,0,0.9926943759412531,0.007305624058746907
2799,0,1,0.047474529454461865,0.9525254705455382
2800,1,0,0.953732839768569,0.04626716023143096
2801,1,0,0.9849169828555517,0.015083017144448263
2802,1,0,0.9894080853359883,0.010591914664011659
2803,1,0,0.9909988055519597,0.009001194448040262
2804,0,1,0.5780067887964432,0.4219932112035568
2805,1,0,0.9924083000739612,0.0075916999260388085
2806,1,0,0.9354206772095316,0.06457932279046841
2807,0,1,0.03614906254236595,0.9638509374576341
2808,0,1,0.4672970200258163,0.5327029799741837
2809,1,0,0.9074854626112373,0.0925145373887627
2810,0,1,0.0811669093233601,0.9188330906766399
2811,1,0,0.8184902087071186,0.18150979129288136
2812,1,0,0.8539601238354856,0.14603987616451442
2813,0,1,0.036509062592946145,0.9634909374070538
2814,1,0,0.6793645623163678,0.32063543768363223
2815,1,0,0.9435486706803746,0.056451329319625376
2816,0,1,0.5222245075343555,0.47777549246564455
2817,0,1,0.008334611530793616,0.9916653884692064
2818,0,1,0.008085093155733658,0.9919149068442663
2819,0,1,0.20920790772256279,0.7907920922774372
2820,1,0,0.9874069934497517,0.012593006550248309
2821,0,1,0.06829165815836809,0.9317083418416319
2822,1,0,0.8090172127784937,0.1909827872215063
2823,0,1,0.06420944945185626,0.9357905505481438
2824,1,0,0.15665897514197707,0.8433410248580229
2825,1,0,0.9728913856089306,0.027108614391069374
2826,1,0,0.9159549657859787,0.08404503421402132
2827,0,1,0.018965106698131593,0.9810348933018684
2828,0,1,0.3513797675231437,0.6486202324768563
2829,0,1,0.009870332572866871,0.9901296674271332
2830,0,1,0.4772411038958435,0.5227588961041565
2831,1,0,0.8486870265579087,0.15131297344209127
2832,0,1,0.02377696641351371,0.9762230335864863
2833,0,1,0.11803714152637713,0.8819628584736229
2834,0,1,0.2846251244826441,0.7153748755173559
2835,1,0,0.9865509997127927,0.013449000287207302
2836,1,0,0.9935201060457363,0.006479893954263738
2837,0,1,0.011533635644847884,0.9884663643551521
2838,1,0,0.9376187832173599,0.06238121678264008
2839,0,1,0.23455642304871133,0.7654435769512886
2840,1,0,0.27380187071376044,0.7261981292862396
2841,1,0,0.9335565130186145,0.06644348698138547
2842,1,0,0.9864036505854714,0.013596349414528586
2843,1,0,0.9901392752469829,0.009860724753017136
2844,1,0,0.7050007100075932,0.29499928999240677
2845,0,1,0.20935984752374046,0.7906401524762595
2846,1,0,0.9514545228504763,0.04854547714952373
2847,0,1,0.08393949553240002,0.9160605044676
2848,1,0,0.6771577156994664,0.32284228430053363
2849,0,1,0.21178231263944644,0.7882176873605535
2850,1,0,0.8410833265754173,0.1589166734245827
2851,0,1,0.07613830637547496,0.9238616936245251
2852,0,1,0.0481507231566811,0.9518492768433189
2853,1,0,0.9863785018593897,0.01362149814061031
2854,0,1,0.0201941165766307,0.9798058834233693
2855,1,0,0.5398103227508165,0.46018967724918347
2856,0,1,0.06347844311822651,0.9365215568817735
2857,0,1,0.010871276328769672,0.9891287236712303
2858,0,1,0.010562654571105735,0.9894373454288943
2859,0,1,0.04117875157519948,0.9588212484248005
2860,1,0,0.9774167258102635,0.02258327418973649
2861,1,0,0.11152947571190867,0.8884705242880914
2862,1,0,0.9900933374740523,0.00990666252594774
2863,1,0,0.7142718769454485,0.28572812305455153
2864,0,1,0.36961749733500016,0.6303825026649998
2865,0,1,0.7111320239279408,0.28886797607205916
2866,1,0,0.5663522957833865,0.43364770421661347
2867,1,0,0.9363006657365397,0.0636993342634603
2868,0,1,0.11154664134551709,0.8884533586544829
2869,0,1,0.2027012738430147,0.7972987261569853
2870,1,0,0.9827228620070951,0.017277137992904867
2871,1,0,0.9896929348529264,0.01030706514707358
2872,1,0,0.9824601142735806,0.017539885726419402
2873,0,1,0.33058949766949786,0.6694105023305021
2874,0,1,0.9480268226296792,0.05197317737032081
2875,0,1,0.46589238597163773,0.5341076140283623
2876,0,1,0.5188407055254509,0.4811592944745491
2877,0,1,0.05451619688295052,0.9454838031170495
2878,1,0,0.7332750773730949,0.26672492262690506
2879,0,1,0.045710414121463254,0.9542895858785367
2880,0,1,0.17017987291051007,0.8298201270894899
2881,1,0,0.9746747527733046,0.02532524722669538
2882,0,1,0.05576430155861559,0.9442356984413844
2883,0,1,0.014943579915908426,0.9850564200840916
2884,0,1,0.014630272698509007,0.985369727301491
2885,1,0,0.9890979789401678,0.010902021059832179
2886,1,0,0.5422004592233434,0.45779954077665663
2887,0,1,0.3087692901977587,0.6912307098022413
2888,1,0,0.9611635674289764,0.03883643257102365
2889,1,0,0.9694764977141819,0.030523502285818127
2890,0,1,0.17106620166860462,0.8289337983313954
2891,1,0,0.884543777544709,0.11545622245529097
2892,1,0,0.9432795654202304,0.05672043457976961
2893,0,1,0.8384183846897719,0.16158161531022808
2894,0,1,0.03279770108860031,0.9672022989113996
2895,1,0,0.979343063553545,0.020656936446455054
2896,1,0,0.6203291491169073,0.3796708508830927
2897,0,1,0.11152321570756939,0.8884767842924306
2898,1,0,0.3435039320670028,0.6564960679329972
2899,0,1,0.010726122495688844,0.9892738775043112
2900,0,1,0.026050259085019366,0.9739497409149807
2901,1,0,0.9402213923049995,0.05977860769500054
2902,0,1,0.007392395024326808,0.9926076049756732
2903,1,0,0.324242691954824,0.675757308045176
2904,0,1,0.5805670968778898,0.41943290312211023
2905,0,1,0.012696441393992399,0.9873035586060076
2906,1,0,0.9920828994858367,0.007917100514163278
2907,0,1,0.06668599811127061,0.9333140018887294
2908,0,1,0.13493484404888026,0.8650651559511198
2909,1,0,0.134636059376257,0.865363940623743
2910,0,1,0.06940705887656555,0.9305929411234345
2911,0,1,0.007500463111331343,0.9924995368886687
2912,0,1,0.9163263097838739,0.08367369021612614
2913,1,0,0.9915780393683818,0.008421960631618153
2914,0,1,0.06555488471707599,0.9344451152829241
2915,1,0,0.8494727737901676,0.1505272262098324
2916,1,0,0.9254605692825665,0.07453943071743352
2917,1,0,0.9729922903545953,0.027007709645404665
2918,0,1,0.33766704875559855,0.6623329512444014
2919,0,1,0.13346179484405418,0.8665382051559458
2920,1,0,0.16150823070185605,0.838491769298144
2921,1,0,0.9025789035530161,0.09742109644698393
2922,1,0,0.9633073007916928,0.0366926992083072
2923,0,1,0.04377793189732918,0.9562220681026709
2924,0,1,0.23315344593327153,0.7668465540667284
2925,1,0,0.9840057422820196,0.015994257717980354
2926,1,0,0.9595708540006326,0.04042914599936742
2927,1,0,0.9929565166237826,0.007043483376217408
2928,1,0,0.9335461449898924,0.06645385501010759
2929,1,0,0.27526975019012345,0.7247302498098765
2930,1,0,0.7323107866655757,0.2676892133344243
2931,1,0,0.8468547717342015,0.15314522826579846
2932,0,1,0.01605670361256177,0.9839432963874383
2933,1,0,0.6329677121116682,0.36703228788833175
2934,1,0,0.899637952516306,0.10036204748369404
2935,0,1,0.038170032789412,0.961829967210588
2936,1,0,0.9481578353702381,0.05184216462976188
2937,1,0,0.7186404562332187,0.2813595437667813
2938,1,0,0.9902647388593158,0.009735261140684237
2939,0,1,0.01125329715856045,0.9887467028414395
2940,0,1,0.09563115595340047,0.9043688440465996
2941,1,0,0.7531602710237725,0.24683972897622752
2942,0,1,0.12626426912847893,0.873735730871521
2943,1,0,0.9041526721591143,0.09584732784088568
2944,1,0,0.9364371260336858,0.06356287396631422
2945,0,1,0.020335533460387308,0.9796644665396127
2946,1,0,0.5593549680750819,0.4406450319249181
2947,1,0,0.5470864476508688,0.4529135523491312
2948,1,0,0.23019821848310898,0.769801781516891
2949,1,0,0.9882170481038983,0.011782951896101679
2950,1,0,0.9669160433610124,0.033083956638987555
2951,1,0,0.8881611115817487,0.11183888841825129
2952,1,0,0.9040681201800111,0.09593187981998885
2953,0,1,0.42975800262191244,0.5702419973780876
2954,1,0,0.9867438019256238,0.013256198074376169
2955,1,0,0.885538181719299,0.11446181828070101
2956,0,1,0.9160470047372345,0.08395299526276545
2957,1,0,0.976267913056306,0.023732086943693997
2958,0,1,0.10346683992333738,0.8965331600766626
2959,0,1,0.9597170051440529,0.04028299485594711
2960,0,1,0.04985035050315865,0.9501496494968413
2961,0,1,0.1905283917868186,0.8094716082131814
2962,0,1,0.17596970328439612,0.8240302967156039
2963,1,0,0.992499484070014,0.007500515929986018
2964,1,0,0.975044095228842,0.024955904771158055
2965,1,0,0.8920350334143461,0.10796496658565391
2966,1,0,0.9145552267800058,0.08544477321999422
2967,0,1,0.6727672951593572,0.3272327048406428
2968,1,0,0.9897574233381912,0.010242576661808833
2969,1,0,0.5156417765435805,0.48435822345641955
2970,0,1,0.2507111830172916,0.7492888169827083
2971,0,1,0.03662729512954251,0.9633727048704575
2972,1,0,0.950830229865139,0.04916977013486101
2973,1,0,0.9201538569450263,0.07984614305497373
2974,1,0,0.25798852233153713,0.7420114776684629
2975,0,1,0.009489205634319825,0.9905107943656801
2976,1,0,0.9704011282768721,0.029598871723127917
2977,0,1,0.008278174595092851,0.9917218254049072
2978,1,0,0.8944475043940704,0.10555249560592961
2979,1,0,0.9918582180045857,0.008141781995414266
2980,0,1,0.3720606472513121,0.6279393527486878
2981,0,1,0.0724086206327757,0.9275913793672244
2982,1,0,0.8955481791105246,0.10445182088947536
2983,1,0,0.9634303459438767,0.036569654056123335
2984,1,0,0.6374476228276801,0.3625523771723199
2985,1,0,0.9915938728003416,0.008406127199658386
2986,0,1,0.0123300064940379,0.9876699935059621
2987,1,0,0.5369216660567119,0.4630783339432881
2988,1,0,0.907588484983449,0.09241151501655098
2989,1,0,0.9764869250075046,0.023513074992495442
2990,0,1,0.04280124432371689,0.9571987556762831
2991,1,0,0.9568941812294475,0.04310581877055253
2992,1,0,0.6518249689381416,0.34817503106185843
2993,0,1,0.28202010994873117,0.7179798900512688
2994,0,1,0.027044630898576588,0.9729553691014234
2995,1,0,0.9770889326307739,0.0229110673692261
2996,0,1,0.03464749426212875,0.9653525057378712
2997,1,0,0.1415930234667343,0.8584069765332657
2998,0,1,0.11925073595134718,0.8807492640486528
2999,1,0,0.9784193301604536,0.02158066983954643
3000,0,1,0.8614075281136407,0.13859247188635926
3001,1,0,0.9555029081499818,0.044497091850018156
3002,1,0,0.08353018929038979,0.9164698107096102
3003,1,0,0.7939237202417675,0.2060762797582325
3004,1,0,0.6936968669444371,0.3063031330555629
3005,1,0,0.968577483699049,0.03142251630095105
3006,1,0,0.9846454624688352,0.01535453753116478
3007,0,1,0.00833904734014011,0.9916609526598599
3008,1,0,0.8629722636408608,0.13702773635913923
3009,0,1,0.012350369736590264,0.9876496302634097
3010,1,0,0.6430407920848219,0.3569592079151781
3011,0,1,0.11673975858040807,0.8832602414195919
3012,0,1,0.13797235465915478,0.8620276453408452
3013,0,1,0.20255281078889018,0.7974471892111098
3014,0,1,0.7880021174788968,0.2119978825211032
3015,0,1,0.1737183561921615,0.8262816438078385
3016,1,0,0.9188624448486593,0.08113755515134069
3017,0,1,0.29844238163507963,0.7015576183649204
3018,0,1,0.014536233039730655,0.9854637669602694
3019,0,1,0.9496740716517219,0.05032592834827809
3020,0,1,0.11482087156980571,0.8851791284301943
3021,1,0,0.3606990858866546,0.6393009141133454
3022,0,1,0.8759298452015779,0.1240701547984221
3023,0,1,0.1714424822522802,0.8285575177477198
3024,0,1,0.012943373669331213,0.9870566263306688
3025,0,1,0.23852385306601348,0.7614761469339866
3026,1,0,0.9894860823217861,0.010513917678213858
3027,1,0,0.8201470340843173,0.17985296591568267
3028,1,0,0.8599399722411664,0.14006002775883364
3029,1,0,0.805780363256133,0.194219636743867
3030,0,1,0.05165758427904016,0.9483424157209599
3031,0,1,0.32812859767870045,0.6718714023212995
3032,1,0,0.9314639742310171,0.06853602576898288
3033,0,1,0.020109055970611,0.979890944029389
3034,0,1,0.10702728357029231,0.8929727164297077
3035,0,1,0.10557032940524616,0.8944296705947539
3036,0,1,0.3589761472204349,0.6410238527795651
3037,1,0,0.992635463749752,0.007364536250248022
3038,0,1,0.014414879370725399,0.9855851206292746
3039,0,1,0.5712639605982632,0.42873603940173677
3040,0,1,0.042845951869369146,0.9571540481306309
3041,1,0,0.9918920197219865,0.008107980278013516
3042,0,1,0.02259958308773994,0.9774004169122601
3043,1,0,0.2965063998735227,0.7034936001264773
3044,1,0,0.9226457507776437,0.07735424922235634
3045,1,0,0.8952516720585098,0.10474832794149025
3046,0,1,0.33788947995934887,0.6621105200406512
3047,0,1,0.19235836530121656,0.8076416346987835
3048,1,0,0.28416874766332995,0.7158312523366701
3049,0,1,0.09472701001804332,0.9052729899819567
3050,0,1,0.05485367284619052,0.9451463271538095
3051,0,1,0.48260626544331026,0.5173937345566897
3052,1,0,0.09844150265772805,0.9015584973422719
3053,0,1,0.1165634872338016,0.8834365127661984
3054,1,0,0.8412503193887649,0.15874968061123507
3055,1,0,0.9917181561308736,0.008281843869126448
3056,1,0,0.7570129122988949,0.2429870877011051
3057,0,1,0.015825115709927104,0.9841748842900729
3058,0,1,0.015609178906254972,0.984390821093745
3059,1,0,0.990187451150919,0.009812548849081004
3060,0,1,0.1270727904888442,0.8729272095111558
3061,0,1,0.01835495639162661,0.9816450436083733
3062,1,0,0.748465672819801,0.25153432718019897
3063,0,1,0.7919117652644314,0.2080882347355686
3064,1,0,0.8299182786598012,0.17008172134019883
3065,0,1,0.09744163972045995,0.9025583602795401
3066,0,1,0.008586903023615627,0.9914130969763844
3067,1,0,0.9914238214924835,0.008576178507516463
3068,0,1,0.08385622835322279,0.9161437716467772
3069,1,0,0.8653275859706776,0.1346724140293224
3070,1,0,0.8971820363200351,0.10281796367996487
3071,0,1,0.7685379778082879,0.23146202219171208
3072,0,1,0.14542720240216342,0.8545727975978366
3073,0,1,0.10073925717201285,0.8992607428279872
3074,0,1,0.7458657260217885,0.25413427397821153
3075,1,0,0.9772673121169834,0.022732687883016633
3076,1,0,0.9897211748074349,0.010278825192565066
3077,0,1,0.021021952789447438,0.9789780472105526
3078,0,1,0.033839085968612376,0.9661609140313876
3079,1,0,0.9895159682406987,0.010484031759301349
3080,1,0,0.9216769096509897,0.0783230903490103
3081,1,0,0.9807336005919561,0.019266399408043866
3082,0,1,0.05347041796004834,0.9465295820399516
3083,1,0,0.7262857217038365,0.27371427829616346
3084,1,0,0.8920058800853328,0.10799411991466723
3085,1,0,0.8700181054770847,0.1299818945229153
3086,0,1,0.3060857523380942,0.6939142476619058
3087,0,1,0.008611131906471071,0.9913888680935289
3088,1,0,0.7169252467031402,0.2830747532968598
3089,0,1,0.08556855694267285,0.9144314430573272
3090,0,1,0.40192334654475803,0.598076653455242
3091,1,0,0.990768049947121,0.009231950052879023
3092,0,1,0.28707211350447065,0.7129278864955293
3093,1,0,0.9706312676020483,0.02936873239795168
3094,0,1,0.046770905186794574,0.9532290948132054
3095,0,1,0.8611177712170557,0.13888222878294432
3096,1,0,0.9923855924008051,0.00761440759919485
3097,0,1,0.0202118166806744,0.9797881833193256
3098,0,1,0.008027672485020365,0.9919723275149797
